New_ID,Age,Sex,Date,Province,District,Tehsil,Latitude,Longitude,Total,Urban,Rural,Accommodation,StagnantWater,RiceLost,RiceLostAcre,PulseLost,PulseLostAcre,CottonLost,CottonLostAcre,SugarLost,SugarLostAcre,MaizeLost,MaizeLostAcre,VegetablesLost,VegetablesLostAcre,FodderLost,FodderLostAcre,FisheryLost,FisherLostAcre,HoneyLost,HoneyLostAcre,FarmLost,FarmLostAcre,FruitLost,FruitLostAcre
39,30,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
259,42,Male,28082010,Punjab,Jhang,Jhang,,72.336666666667,1492,483,1009,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,1-25%,76-100%,51-75%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
262,29,Male,28082010,Punjab,Jhang,Jhang,,72.336666666667,1492,483,1009,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,26-50%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
263,32,Male,28082010,Punjab,Jhang,Jhang,,72.336666666667,1492,483,1009,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1428,70,Male,29082010,KPK,Nowshera,Pubbi,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,51-75%,76-100%,51-75%,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1418,45,Male,29082010,KPK,Nowshera,Pubbi,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,51-75%,76-100%,None,76-100%,None,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1440,45,Male,29082010,KPK,Nowshera,Pubbi,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,51-75%,76-100%,None,76-100%,None,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
308,60,Male,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,"Don't know",Not applicable,Not applicable,Not applicable,None,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1606,35,Male,27082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1422,33,Male,29082010,KPK,Nowshera,Pubbi,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,76-100%,76-100%,76-100%,76-100%,51-75%,26-50%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1608,45,Male,27082010,KPK,DI Khan,Paroa,31.555277777778,70.760555555556,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
107,48,Male,30082010,Punjab,Rajanpur, Rojhan ,28.2375,69.939722222222,277,15,262,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1387,28,Male,28082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1145,40,Male,26092007,KPK,Tank,Tank,32.216666666667,70.383055555556,348.37964227867,46.294913619028,302.13849510756,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,1-25%,None,26-50%,26-50%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1142,22,Male,25092007,KPK,Tank,Tank,32.216666666667,70.383055555556,348.37964227867,46.294913619028,302.13849510756,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,1-25%,1-25%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
307,35,Male,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1948,55,Male,30082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
648,48,Male,27082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,None,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1944,40,Male,29082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1942,45,Male,29082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1945,61,Male,29082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1122,45,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Don't know","Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
921,40,Male,25082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
963,45,Male,25082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
379,26,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
644,35,Male,27082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
377,35,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
650,43,Male,27082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
369,43,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
395,43,Male,28082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
633,45,Male,26082010,Punjab,Mianwali, Mianwali ,,71.543611111111,654,129,525,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
871,33,Male,25082010,Punjab,Multan, Multan Distt. ,30.189166666667,71.457777777778,1802,4060,1704,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
576,33,Male,26082010,Punjab,Multan, Multan Distt. ,30.189166666667,71.457777777778,1802,4060,1704,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
452,35,Male,25082010,Punjab,Multan, Multan Distt. ,30.189166666667,71.457777777778,1802,4060,1704,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
454,46,Male,24082010,Punjab,Multan, Multan Distt. ,30.189166666667,71.457777777778,1802,4060,1704,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
516,27,Male,27082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
522,50,Male,27082010,Punjab,Muzaffargarh,Alipur,29.379444444444,70.905833333333,546,40,506,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1257,70,Male,29082010,KPK,Shangla,Alpuri,34.254444444444,72.6425,252.34149410596,-,252.34149410596,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1562,25,Male,22092007,KPK,Charsadda,Charsadda,34.145277777778,71.730833333333,1078.2025116305,223.87947790842,854.3687154862,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1154,17,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1076,19,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1056,23,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1033,28,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1155,30,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1092,34,Male,28082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1159,35,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1113,37,Male,29082010,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1158,43,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1153,44,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1160,44,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1152,45,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1156,50,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1157,50,Male,25092007,KPK,DI Khan,D.I.Khan,31.823888888889,70.909444444444,750.91984842455,105.03488637163,646.59247455415,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
266,30,Male,29082010,Punjab,Jhang,Jhang,,72.336666666667,1492,483,1009,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
273,50,Female,29082010,Punjab,Jhang,Jhang,,72.336666666667,1492,483,1009,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
751,26,Female,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
321,26,Male,28082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
738,30,Male,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
740,42,Male,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
739,45,Female,26082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1081,19,Male,29082010,KPK,DI Khan,Kulachi,31.9325,70.454722222222,225.80603533631,23.02141515301,202.83148726706,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1082,20,Male,29082010,KPK,DI Khan,Kulachi,31.9325,70.454722222222,225.80603533631,23.02141515301,202.83148726706,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1083,40,Male,29082010,KPK,DI Khan,Kulachi,31.9325,70.454722222222,225.80603533631,23.02141515301,202.83148726706,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
284,46,Male,25082010,Punjab,Layyah,Layyah,30.960555555556,70.9425,804,143,661,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1393,60,Male,29082010,KPK,Swat,Matta,34.930833333333,,372.479085727,-,372.479085727,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1943,29,Male,29082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1949,31,Male,30082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1735,51,Male,31082010,Sindh,Kashmore,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2113,47,Male,29082010,Sindh,Sukkur,Not in list,,,,,,On the site of the house (Damaged),A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
