AddBleach,AddWater,AgriID,AnyFishingEqupment,AnyFishorCrabPonds,AnyoneLiveingInYourDewilling,AnyOneReceivedItems,AnyOneToCultivateCrops,avoideFlooding,Barrels,Barrels1,Barrels2,Barrels3,BarrelsOther,BarrelsOther1,BarrelsOther2,BarrelsOther3,BarrelsWood,BarrelsWood1,BarrelsWood2,BarrelsWood3,Boil,BorrowCredit,BorrowingFood,Buckets,Buckets1,Buckets2,Buckets3,Buffalo,Buffalo1,Cattle,Cattle1,Cereal,Chickens,Chickens1,ChildPassedStool,ChoseFood,ChoseLess,ClayPots,ClayPots1,ClayPots2,ClayPots3,Construction,ConstructionID,CrabPonds,CrabPonds1,DarkGreen,DoesYourHouseHaveGardnnow,Donkeys,Donkeys1,donnotknow,DoyouConsider,DoyouConsider1,DoyouConsider10,DoyouConsider11,DoyouConsider12,DoyouConsider13,DoyouConsider14,DoyouConsider15,DoyouConsider16,DoyouConsider17,DoyouConsider18,DoyouConsider19,DoyouConsider2,DoyouConsider20,DoyouConsider3,DoyouConsider4,DoyouConsider5,DoyouConsider6,DoyouConsider7,DoyouConsider8,DoyouConsider9,DoYouUseNearest,DrinkingWatherInCompound,Ducks,Ducks1,DwellingIsBetter,DwellingOwnedByMem,DwellingPriorNargis,DwellingWhereHHlives,EatFewer,EatLess,EatOutSide,Egg,ExchangeItems,ExchangeWork,FaithBased,FeelSave,Fish,FishingNets,FishingNets1,FishPonds,FishPonds1,fleshMeat,FloorMaterial,FoodForWork,FoodId,GiftFromFamily,Goats,Goats1,GoodsId,GotSupport,GovernamentFood,HealthId,HHhasAnotherHouse,HotterThanBefore,HouseOption1,HouseOption2,HouseOption3,HouseOption4,HouseOption5,HowLongDoesItTake,HowLongDoesItTakeToHosp,HowManyHHShared,HowManyRooms,HowOftenMedicineAvalable,IfReducationMainReason1,IfReducationMainReason2,IfReducationMainReason24,IfReducationMainReason25,IfReducationMainReason26,IfReducationMainReason27,IfReducationMainReason3,IfReducationMainReason4,IfReducationMainReason5,IfReducationMainReason6,IfReducationMainReason7,IfReducationMainReason8,IfReducationMainReason9,IfReductionMainReason,IfReductionMainReason1,IfReductionReason,IfReductionReason1,IfReductionReason2,Inshore,Inshore1,JerryCan,JerryCan1,JerryCan2,JerryCan3,LegumesNutsSeeds,LessthanEnough,LetItStand,LiveStockNowOrHad,LocalNGO,LocalOrgWorking,MajorCosnt,MakeWaterSafe,MethodeOfWaste,MethodeOfWaste1,MethodeOfWaste2,Milk,MilkCows,MilkCows1,MonsoonPaddy,MonsoonPaddy1,MoreCrowded,NeedImprovment,NeedsID,OfficialHealthWorkerInVillage,Offshore,Offshore1,OftenHishappen,Oils,Option20,Option21,OrganMeat,Other,Other1,Other2,Other3,OtherBoats,OtherBoats1,OtherFood,OtherFruits,OtherMethod,OtherVeg,OwnProduction,Past7daysSnacks,PerennialPaddy,PerennialPaddy1,Pigs,Pigs1,Preharvist,PriorNargis,PriorNargis44,PriorNargis45,PriorNargis46,PriorNargis47,PriorNargis48,PriorNargis49,PriorNargis50,PriorNargis51,PriorNargis52,PriorNargis53,PriorNargis54,PriorNargis55,PriorNargis56,PriorNargis57,PriorNargis58,PriorNargis59,PriorNargis60,PriorNargis61,PriorNargis62,PriorNargis63,Purchases,RainySeason,ReasonToNotUseNearest,ReliefID,RepairsDewlling,ResponsibilityForFatching,RiverBoats,RiverBoats1,RoofMaterial,ShareThisFacilityWithOther,SizeOfCurrentGarden,SizeOfCurrentGarden1,SoapBarinHH,SolarDisinfection,SomeMembers,Spices,Strain,StrongestHouse,SummerPaddy,SummerPaddy1,Sweets,tblagriculture_StatisticID,tblconstruction_StatisticID,tblfood_StatisticId,tblgoods_Option1,tblgoods_Option10,tblgoods_Option11,tblgoods_Option12,tblgoods_Option13,tblgoods_Option14,tblgoods_Option15,tblgoods_Option16,tblgoods_Option17,tblgoods_Option18,tblgoods_Option19,tblgoods_Option2,tblgoods_Option3,tblgoods_Option4,tblgoods_Option5,tblgoods_Option6,tblgoods_Option7,tblgoods_Option8,tblgoods_Option9,tblgoods_StatisticID,tblhealth_StatisticID,tblNeeds_Option1,tblNeeds_Option10,tblNeeds_Option11,tblNeeds_Option12,tblNeeds_Option13,tblNeeds_Option14,tblNeeds_Option15,tblNeeds_Option16,tblNeeds_Option17,tblNeeds_Option18,tblNeeds_Option19,tblNeeds_Option2,tblNeeds_Option3,tblNeeds_Option4,tblNeeds_Option5,tblNeeds_Option6,tblNeeds_Option7,tblNeeds_Option8,tblNeeds_Option9,tblNeeds_StatisticID,tblRelief_StatisticID,tblWater_StatisticID,ThreeSourceOfIncome,ThreeSourceOfIncome1,ThreeSourceOfIncome2,TinCan,TinCan1,TinCan2,TinCan3,ToiletFacility,TypeOfDwelling,uId,UNINGO,UseWaterFilter,VitaminA,VitaminAFruit,WaitBeingSeenByDoctor,WantToReturn,WasdwellinglivedOwnedPrior,WashHandsBeforePrepFood,WaterID,WaterMainSource,WaterSource,WereThreeSourceOfIncome,WereThreeSourceOfIncome1,WereThreeSourceOfIncome2,WhatKindOfItem1,WhatKindOfItem11,WhatKindOfItem12,WhatKindOfItem2,WhatKindOfItem21,WhatKindOfItem22,WhatKindOfItem3,WhatKindOfItem31,WhatKindOfItem32,WhatKindOfItem4,WhatKindOfItem41,WhatKindOfItem42,WhatKindOfItem421,WhatKindOfItem5,WhatKindOfItem51,WhatKindOfItem52,WhatKindOfItem521,WhatKindOfItem6,WhatKindOfItem61,WhatKindOfItem62,WhatKindOfItem7,WhatWasTheSize,WhatWasTheSize1,WhenWasTheLastTime,WhiteTubers,YouCanGoInABigStorm,YouLivedBefore
,,5052,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,3,0,0.00,0.00,0.00,0.00,,,,,7,,,1,0,0,1.00,1.00,0.00,0.00,1,2724,,,0,2,,,,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,,,3,1,1,1,0,0,2,0,,,,2,1,,,,,0,6,,2691,,,,5084,0,,2688,2,1,2,2,2,1,2,10,60,,,4,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,,2,,0,1,1,8,,,0,,,,,1,1,2670,2,,,3,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,2,2,3,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2725,1,1,,,1,2,,,1,,3,7,1,,,,2,61,61,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,61,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,61,61,61,7,,,0.00,0.00,0.00,0.00,1,1,,,,7,0,,,1,1,2798,12,13,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,2,
,,5054,2,2,2,1,2,1,1.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,3,0,0.00,0.00,0.00,0.00,,,,,7,,,3,0,1,1.00,1.00,0.00,3.00,10,2726,,,2,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,,,2,1,1,1,0,0,1,7,,,,1,7,,,,,1,2,,2693,,,,5086,0,,2690,1,1,1,2,1,2,2,5,120,3,0,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,7,1,,2,,1,1,2,6,3,1,0,,,,,1,1,2672,2,,,0,7,0,0,0,0.00,0.00,0.00,0.00,,,,2,,7,1,3,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,2727,1,2,,,1,1,,,1,,1,1,,1,,,3,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,65,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,65,65,24,23,,0.00,0.00,0.00,0.00,3,1,186-07,,,1,3,10,,,1,2800,12,13,24,23,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,2,2,
,,5058,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,0,0.00,0.00,0.00,0.00,,,,,0,,,,0,0,1.00,1.00,0.00,0.00,1,2730,,,0,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,3,1,1,1,0,0,2,0,3,,,1,2,,,,,6,6,,2697,,,,5090,0,,2694,2,1,2,2,2,1,2,15,30,,,4,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,,1,,0,1,1,8,4,3,0,,,,,1,1,2676,2,,,3,7,1,0,1,0.00,0.00,0.00,0.00,,,,0,,3,,3,,,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,2731,1,1,,,6,2,,,1,,,0,1,,,,1,70,70,70,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,70,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,70,70,70,11,,,0.00,0.00,0.00,0.00,3,1,,,,2,0,,,1,1,2804,4,4,11,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,2,1,2,
,,5060,2,2,2,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,,,3,0,0,1.00,1.00,0.00,3.00,1,2732,,,0,2,,,,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,2,,,2,1,2,1,0,1,2,0,,,,2,1,,,,,0,2,,2699,,,,5092,0,,2696,2,1,2,1,1,1,2,15,60,3,,4,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,7,1,,2,,1,,1,1,,,0,,,,,1,1,2678,2,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,2,,3,,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,2733,1,2,,,6,1,,,1,,1,0,1,,,,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72,72,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,72,72,72,8,22,24,0.00,0.00,0.00,0.00,3,1,186-08,,,1,0,10,1,1,1,2806,3,3,8,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,2,
,,5066,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,0,14,,0,0,0.00,0.00,0.00,0.00,2,2738,,,1,1,,,,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,,,1,1,2,1,0,0,2,0,,,,2,7,,,,,0,2,,2705,,,,5098,0,1,2702,2,1,2,1,2,2,2,,20,,1,,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,2,,1,,1,,1,,,,0,,,,,2,1,2684,1,,,0,7,1,1,0,3.00,3.00,0.00,2.50,,,2,2,,7,,2,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,,2,8,2739,1,1,,,2,1,,,1,,1,7,1,,,,0,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,79,79,79,24,,,0.00,0.00,0.00,0.00,4,1,032-15,,,0,0,,1,1,1,2812,5,9,11,,,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20.00,15.00,3,0,2,
,,5067,2,2,1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,,,9,0,0,1.00,1.00,0.00,2.00,1,2739,,,2,2,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2,,,3,1,1,1,0,0,2,1,,,,2,1,,,,,1,6,,2706,,,,5099,0,,2703,2,2,2,2,1,1,2,5,60,2,1,2,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,2,,2,,1,1,2,8,,,1,,,,,2,1,2685,2,,,0,7,1,1,1,0.00,0.00,0.00,0.00,,,,0,,3,,2,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,2740,1,2,,,1,1,,,1,,,1,,,,,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,80,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,80,80,80,8,,,0.00,0.00,0.00,0.00,4,1,186-09,,,1,0,5,,,1,2813,12,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,
,,5076,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,0,6,,,2,0,20,2,0,0,5.00,2.00,0.00,320.00,4,2748,,,2,2,,,,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2,,,3,1,1,1,0,0,1,2,,,,2,3,,,,,1,2,,2715,,,,5108,0,,2712,2,1,1,2,1,1,2,10,5,1,0,3,1,,,,,,,,,1,,,1,,,1,,7,,,0.00,0.00,0.00,0.00,1,2,,1,3,1,1,1,,,,0,,,3.00,15.00,1,1,2694,1,,,0,7,1,1,1,0.00,0.00,0.00,0.00,,,,1,,3,1,4,6.00,12.00,0,2,,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,,2,,2749,1,2,,,1,1,,,1,,,7,1,,,,2,92,92,92,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,92,92,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,92,92,2,11,,0.00,0.00,0.00,0.00,1,1,,2,1,1,1,10,,,1,2822,12,13,2,11,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,,,5,1,1,
,,5078,1,2,1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,0,4,,,7,0,4,2,0,0,0.00,0.00,0.00,0.00,2,2750,,,1,2,,,,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,2,,,3,1,1,1,0,0,2,0,,,,1,3,0,4,,,0,2,,2717,,,,5110,0,,2714,2,1,2,2,1,1,2,30,60,,1,2,1,,,,,1,,,,1,,,,,,2,,,,,1.00,0.00,0.00,4.00,3,2,,1,,1,1,1,6,,4,0,,,6.00,9.00,1,1,2696,1,,,0,7,1,1,0,1.00,1.00,0.00,8.00,,,2,0,,1,,2,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,3,1,,2751,1,1,,,2,2,,,1,,,7,,,,,2,96,96,96,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,96,96,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,96,2,9,22,0.00,0.00,0.00,0.00,3,1,074-12,1,1,0,0,10,,,2,2824,9,9,2,9,,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,,,2,2,2,
,,5079,2,2,1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2,0,3.00,3.00,0.00,6.00,,,,,7,,,2,0,0,0.00,0.00,0.00,0.00,10,2751,,,2,2,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,,3,2,1,,0,0,1,0,,,,2,3,,,,,1,6,,2718,,,,5111,0,,2715,1,1,2,2,1,1,1,15,30,1,1,,,,,,,,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,2,2,,2,,1,1,2,8,,1,0,,,,,1,1,2697,2,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,2,,3,,3,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,9,2752,1,2,,,9,1,,,1,,,0,,2,,,1,97,97,97,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,97,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,97,97,97,10,,,0.00,0.00,0.00,0.00,6,1,166-03,,,1,3,,,,1,2825,4,9,10,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,1,
,,5088,1,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,0,4,,0,0,0.00,0.00,0.00,0.00,2,2760,,,0,1,,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,,,1,1,2,1,0,1,2,0,,,,2,7,1,1,,,0,6,,2727,,,,5120,0,1,2724,2,1,2,2,2,2,2,,20,,2,2,4,,,,,,,,,,,,4,,,,,,,,0.00,0.00,0.00,0.00,4,2,,1,,1,,1,,,,1,,,,,2,1,2706,1,,,0,7,0,0,0,1.00,0.00,0.00,128.00,,,,1,,7,2,2,,,0,2,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,,2,,2761,1,1,,,2,1,,2.00,1,,,7,1,,,,0,107,107,107,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,107,107,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,107,107,107,1,,,0.00,0.00,0.00,0.00,13,1,032-08,,,0,0,,1,1,1,2834,5,9,1,,,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,60.00,40.00,2,0,1,
,,5098,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,,,,0,0,1.00,1.00,0.00,2.00,1,2770,,,1,2,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,2,,,3,1,1,1,0,0,1,0,,,,1,1,,,,,1,2,,2737,,,,5130,0,,2734,2,1,2,2,1,1,2,10,,,1,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,,2,,1,1,1,8,,3,0,,,,,1,2,2716,1,,,0,7,1,1,1,0.00,0.00,0.00,0.00,,,,1,,2,,4,,,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,9,2771,1,1,,,1,2,,,1,,,7,,,,,0,128,128,128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,128,128,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,128,128,128,24,,,0.00,0.00,0.00,0.00,3,1,186-14,,1,2,1,,,,1,2844,4,4,24,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,2,
,,5100,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,5.00,,,,,7,,,,0,0,1.00,1.00,0.00,0.00,1,2772,,,2,2,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,,,3,1,2,1,0,0,2,0,,,,2,4,,,,,2,2,,2739,,,,5132,0,,2736,2,1,2,2,2,1,2,15,60,,,4,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,,2,,0,2,1,1,,,0,,,,,1,1,2718,2,,,3,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,,2,,3,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2773,1,1,,,1,1,,,1,,,7,,,,,2,130,130,130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,130,130,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,130,130,130,11,,,0.00,0.00,0.00,0.00,3,1,166-13,,,3,0,,,1,1,2846,4,4,24,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,3,2,2
,,5101,2,2,2,1,2,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,,3,0,0.00,0.00,0.00,0.00,,,,,7,,,,0,1,1.00,1.00,0.00,4.00,10,2773,,,2,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,,,3,1,1,1,0,0,1,1,,,,1,3,,,,,4,2,,2740,,,,5133,0,,2737,2,1,1,2,1,1,2,5,,3,2,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,1,,2,,1,2,2,5,,3,1,,,,,2,1,2719,2,,,1,7,0,0,0,0.00,0.00,0.00,0.00,,,,1,,1,1,3,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,2774,1,1,,,1,1,,,1,,1,4,,,,,2,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,132,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,132,132,132,8,,,0.00,0.00,0.00,0.00,3,1,186-15,,,0,0,120,,,1,2847,12,13,8,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,2,2,
,,5106,1,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,0,11,,0,0,0.00,0.00,0.00,0.00,2,2779,,,0,1,,,,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,0,24,3,1,2,1,0,0,1,1,2,,,2,5,26,40,,,1,6,,2745,,,,5138,0,,2742,2,1,2,2,2,2,2,,20,,1,1,1,,,,,1,1,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,,1,,1,,1,,,,1,,,,,1,1,2724,1,,,0,7,1,1,1,1.00,1.00,0.00,32.00,1,1,,1,,7,1,3,,,,,,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,,1,,2779,1,3,,,2,1,,,1,,,7,1,,,,0,139,139,139,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,139,139,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,139,139,139,1,,,0.00,0.00,0.00,0.00,13,1,032-06,3,,1,0,,2,1,1,2852,5,9,1,,,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16.00,14.00,1,0,1,
,,5107,1,2,1,1,2,2,0.00,0.00,0.00,0.00,1.00,1.00,0.00,18.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,0,12,2,0,0,2.00,0.00,0.00,12.00,1,2780,,,0,2,,,,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,2,,,2,1,,1,0,0,1,3,,,,1,3,1,2,,,1,2,,2746,,,,5139,0,,2743,2,1,2,2,1,1,1,88,15,4,1,1,1,,,,1,4,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,2,1,1,1,8,,,0,,,,,1,1,2725,1,,,0,7,1,1,1,0.00,0.00,0.00,0.00,0,1,,1,,3,,2,,,0,1,,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,,2780,1,2,,,2,1,,,1,,,3,1,,,,1,141,141,141,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,141,141,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,141,141,141,1,,,0.00,0.00,0.00,0.00,3,1,,,,2,1,5,,,1,2853,12,9,1,,,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,,,1,3,2,
,,5109,2,2,2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,1,0,7,0,0,1.00,1.00,0.00,7.00,1,2782,,,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,3,1,1,1,0,0,1,1,,3,,2,7,,,,,0,2,,2748,1,,,5141,0,,2745,1,1,2,1,1,1,1,15,20,2,2,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,,1,,1,1,1,1,1,3,0,,,,,2,1,2727,2,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,7,,7,,2,,,,,,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,2,2,,2782,1,2,,,6,1,,,1,,,7,1,2,,,0,143,143,143,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,143,143,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,143,143,143,6,8,22,0.00,0.00,0.00,0.00,3,1,186-16,,,0,0,45,,,1,2855,4,4,6,8,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,1,2,1,
,,5115,1,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0.00,0.00,0.00,0.00,,,,,7,0,50,,0,0,0.00,0.00,0.00,0.00,2,2789,,,0,1,,,,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,,,1,1,2,1,0,0,1,0,,,,1,2,2,5,,,2,2,,2754,,,,5147,0,2,2751,2,1,2,2,2,2,2,,20,,,3,1,,,,1,1,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,0,2,,,,1,,1,,,,1,,,,,1,2,2733,1,,,0,7,0,0,0,1.00,0.00,0.00,64.00,0,1,,7,,7,1,2,,,0,4,,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,,2,,2788,1,2,,,2,1,,,1,,,3,1,,,,0,152,152,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,152,152,152,1,11,,0.00,0.00,0.00,0.00,13,1,032-11,,,1,0,,1,1,1,2861,5,9,1,11,24,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,14.00,12.00,2,0,1,
